city,lat,lng,country,province
Warangal,18.00999758,79.57998979,India,Andhra Pradesh
An Najaf,32.00033225,44.33537105,Iraq,An-Najaf
An Nasiriyah,31.04294883,46.26755286,Iraq,Dhi-Qar
Az Aubayr,30.38916445,47.70798173,Iraq,Al-Basrah
Samarra,43.87500062,34.19399705,Iraq,Sala ad-Din
Amol,36.4713255,52.36330481,Iran,Mazandaran
Arak,41.78607752,-14.48636767,Iran,Markazi
Ardabil,38.25000246,48.30003861,Iran,Ardebil
Birjand,-59.21994055,32.88002016,Iran,South Khorasan
Chabahar,25.30040529,60.62993201,Iran,Sistan and Baluchestan
Kermanshah,34.38000612,47.06001094,Iran,Kermanshah
Khvoy,38.53039878,44.97000932,Iran,West Azarbaijan
Marv Dasht,-52.82146806,-29.80144838,Iran,Fars
Mashhad,36.27001996,59.5699967,Iran,Razavi Khorasan
Neyshabur,36.22002301,58.82001664,Iran,Razavi Khorasan
Rasht,37.29998293,49.62998328,Iran,Gilan
Sabzewar,36.22002301,57.63001176,Iran,Razavi Khorasan
Saveh,35.02182741,50.33143917,Iran,Markazi
Shiraz,29.62996014,52.57001054,Iran,Fars
Sirjan,-55.73002437,29.46996991,Iran,Kerman
Zabol,31.02145144,61.48145626,Iran,Sistan and Baluchestan
Keflavík,64.01664675,-22.56659184,Iceland,Suðurnes
Selfoss,63.93342185,-20.99694605,Iceland,Biskupstungnahreppur
Bergamo,45.70040041,9.669993448,Italy,Lombardia
Campobasso,41.56299912,14.65599656,Italy,Molise
Caserta,41.05996014,14.33735714,Italy,Campania
L'Aquila,42.35039817,13.39002478,Italy,Abruzzo
Naples,0.0,0.0,Italy,Campania
Ragusa,14.72999467,36.93003135,Italy,Sicily
Black River,18.03099607,-77.85199748,Jamaica,Saint Elizabeth
Port Antonio,18.15900314,-76.38000262,Jamaica,Portland
St. Ann's Bay,18.43263914,-77.19952454,Jamaica,Saint Ann
Al Karak,0.0,0.0,Jordan,Karak
Hakodate,41.79497988,140.73997759999997,Japan,Hokkaido
Kagoshima,31.58596478,130.561064,Japan,Kagoshima
Kawagoe,35.91769004,139.4910616,Japan,Saitama
Kitakyushu,33.87039899,130.8200146,Japan,Fukuoka
Kure,34.25097007,132.56559280000002,Japan,Hiroshima
Tokushima,34.06738955,134.5525,Japan,Tokushima
Toyama,36.69999371,137.23001090000002,Japan,Toyama
Yamagata,38.27049217,140.3200032,Japan,Yamagata
Kakamega,0.290407327,34.73001420000001,Kenya,Western
Lamu,-2.26204362,40.91966643,Kenya,Coast
Malindi,-3.209999167,40.10002234,Kenya,Coast
Meru,0.059982116,37.64001745,Kenya,Eastern
Nakuru,-0.279997132,36.06998409,Kenya,Rift Valley
Nyeri,-0.41699699,36.95100363,Kenya,Central
Sotik,-0.679559307,35.12001623,Kenya,Rift Valley
Thika,1.039589011,-37.09002519,Kenya,Central
Toktogul,41.88257143,72.93719112,Kyrgyzstan,Jalal-Abad
Phnum Tbeng Meanchey,13.816701,104.9667037,Cambodia,Preah Vihéar
Stoeng Treng,13.52300408,105.97400159999998,Cambodia,Stœng Trêng
Sariwon,38.50700411,125.7620047,North Korea,Hwanghae-bukto
Sin-Ni,39.48800415,125.4639966,North Korea,P'yongan-namdo
Ansan,37.34806785,126.8595328,South Korea,Gyeonggi-do
Mokpo,34.80680178,126.3958402,South Korea,Gwangju
Seoul,,,South Korea,Seoul
Sokcho,38.20871299,128.5911584,South Korea,Gangwon-do
Ulsan,35.54673077,129.31695390000002,South Korea,Ulsan
Algha,49.90316713,57.33499101,Kazakhstan,Aqtöbe
Almaty,0.0,0.0,Kazakhstan,Almaty
Aqsu,52.45019513,71.9597314,Kazakhstan,Aqmola
Balyqshy,47.06659609,51.86659094,Kazakhstan,Atyrau
Beyneu,45.18335187,55.10003699,Kazakhstan,Mangghystau
Chapaev,50.19149579,51.14492956,Kazakhstan,West Kazakhstan
Fort Shevchenko,44.51706179,50.26663692,Kazakhstan,Mangghystau
Qulan,42.92036338,72.70495723,Kazakhstan,Zhambyl
Shalqar,47.83629071,59.6140767,Kazakhstan,Aqtöbe
Shar,49.6003174,81.05493852,Kazakhstan,East Kazakhstan
Shu,43.59525759,73.74484208,Kazakhstan,Zhambyl
Zharkent,44.16155377,79.9801204,Kazakhstan,Almaty
Champasak,14.88330011,-105.86670359999998,Laos,Champasak
B'abda,33.83330406,35.53329652,Lebanon,Mount Lebanon
Batticaloa,7.717008279,81.70001542,Sri Lanka,Batticaloa
Colombo,-79.85775061,6.931965758,Sri Lanka,Colombo
Ratnapura,6.693003132,80.38600257,Sri Lanka,Ratnapura
Trincomalee,8.568999036000001,81.23300155,Sri Lanka,Trincomalee
Barclayville,4.799996997,-8.166698517999999,Liberia,GrandKru
Buchanan,5.916084614,-10.05247197,Liberia,Grand Bassa
Gbarnga,7.010410582,-9.489999839,Liberia,Bong
Greenville,5.011126932,9.038812907999999,Liberia,Sinoe
Kakata,6.525999009,-10.34900054,Liberia,Margibi
Butha-Buthe,-28.74999591,28.25000158,Lesotho,Leribe
Mafetang,-29.81664386,27.25000565,Lesotho,Mafeteng
Mohales Hoek,-30.15899991,27.47999751,Lesotho,Mohale's Hoek
Mokhotlong,-29.29100403,29.07800155,Lesotho,Mokhotlong
Banghazi,32.11673342,20.06672318,Libya,Benghazi
Dirj,30.1679118,10.45666378,Libya,Ghadamis
Surt,31.2099929,16.59003617,Libya,Surt
Agadir,30.43998822,-9.620043581000001,Morocco,Souss - Massa - Draâ
Lemsid,26.54818656,-13.84819219,Morocco,Laâyoune - Boujdour - Sakia El Hamra
Chisinau,47.00502362,28.85771114,Moldova,Chisinau
Antananarivo,-18.91663735,47.5166239,Madagascar,Antananarivo
Besalampy,-16.74953449,44.48332068,Madagascar,Mahajanga
Mananjary,-21.216652,48.33331824,Madagascar,Fianarantsoa
Marovoay,-16.09954832,46.63331864,Madagascar,Mahajanga
Morombe,-21.73913848,43.36567763,Madagascar,Toliary
Skopje,42.00000612,21.43346147,Macedonia,Centar
Bourem,16.90037539,-0.349989259,Mali,Gao
Kangaba,11.94041974,-8.440012249,Mali,Bamako
Koulikoro,12.88330792,-7.549989056,Mali,Bamako
Hakha,22.650003100000006,93.6167046,Myanmar,Chin
Mandalay,21.96998842,96.08502885,Myanmar,Mandalay
Mawlamyine,16.50042564,97.67004838,Myanmar,Mon
Taunggyi,20.78199907,97.03800065,Myanmar,Shan
Arvayheer,46.24997927,102.7665848,Mongolia,Övörhangay
Dzuunmod,47.71099805,106.9470006,Mongolia,Töv
Tsetserleg,47.47688112,101.4501794,Mongolia,Arhangay
Magta Lajar,17.00039512,-13.49998763,Mauritania,Brakna
Lilongwe,-13.98329507,33.78330196,Malawi,Lilongwe
Nkhata Bay,-11.59961627,34.30001461,Malawi,Nkhata Bay
Zomba,-15.39003091,35.31003048,Malawi,Zomba
Apatzingan,19.07998395,-102.3500165,Mexico,Michoacán
Campeche,19.82998985,-90.49999048,Mexico,Campeche
Cananea,30.99041974,-110.3000481,Mexico,Sonora
Celaya,20.53002464,-100.8000078,Mexico,Guanajuato
Chilpancingo,17.54997398,-99.50000959999998,Mexico,Guerrero
Ciudad Hidalgo,19.67997316,-100.569996,Mexico,Michoacán
Ciudad Madero,22.31890769,-97.836106,Mexico,Tamaulipas
Cuernavaca,18.92110476,-99.23999964,Mexico,Morelos
Guanajuato,21.02040814,-101.2799785,Mexico,Guanajuato
La Paz,-6.0170240999999995,0.94835983,Mexico,Baja California Sur
Leon,21.1499868,-101.7000304,Mexico,Guanajuato
Linares,24.86038047,-99.57003117,Mexico,Nuevo León
Los Mochis,25.78998781,-108.9999982,Mexico,Sinaloa
Mexico City,0.0,0.0,Mexico,Distrito Federal
Nautla,20.21658124,-96.78335372,Mexico,Veracruz
Navajoa,27.08189862,-109.4546216,Mexico,Sonora
Rio Verde,21.92999086,-99.98000615,Mexico,San Luis Potosí
Saltillo,25.41995872,-101.0049823,Mexico,Coahuila
Santiago Tuxtla,18.47038291,-95.29998173,Mexico,Veracruz
Tekax,20.1999931,-89.27998743,Mexico,Yucatán
Tenosique,,,Mexico,Tabasco
Teziutlan,19.82042971,-97.35998519,Mexico,Puebla
Villanueva,22.35001691,-102.88001,Mexico,Zacatecas
Alor Setar,6.113307718,100.3729325,Malaysia,Kedah
Batu Pahat,1.850363789,102.9333447,Malaysia,Johor
Kuching,1.529969909,110.3299991,Malaysia,Sarawak
Mocimboa,-11.31958169,40.34998124,Mozambique,Cabo Delgado
Nampula,-15.13604124,39.29304317,Mozambique,Nampula
Tete,-16.17003497,33.58000688,Mozambique,Tete
Agadez,-16.99587343,-7.98280961,Niger,Agadez
Gaya,11.88817486,3.446652383,Niger,Dosso
Tillaberi,14.21203819,1.4530789780000002,Niger,Niamey
Aba,5.100397968,7.34998002,Nigeria,Abia
Abeokuta,7.160427265,3.350017455,Nigeria,Ogun
Awka,6.210433572,7.06999711,Nigeria,Anambra
Bida,-9.080413431,-6.01001013,Nigeria,Niger
Biu,10.62042279,12.18999467,Nigeria,Borno
Gashua,12.87049217,11.03998734,Nigeria,Yobe
Gombe,10.29044293,11.16995357,Nigeria,Gombe
Ijebu Ode,6.820448017,3.920008503,Nigeria,Ogun
Jos,9.929973978,8.890041055,Nigeria,Plateau
Onitsha,6.779988972000001,6.140412007,Nigeria,Anambra
Opobo,4.570404479,7.559993041,Nigeria,Akwa Ibom
Sapele,5.890427265,5.680004434,Nigeria,Delta
Warri,5.519958922000001,5.759999551,Nigeria,Delta
Wukari,7.870409769,9.780012572,Nigeria,Taraba
Granada,-85.94998397,11.93372764,Nicaragua,Granada
Juigalpa,12.10999595,-85.37996708,Nicaragua,Chontales
Puerto Cabezas,-3.74385634,-13.22426068,Nicaragua,Atlántico Norte
San Juan de Nicaragua,10.92040448,-83.69999211,Nicaragua,Nicaragua
Rotterdam,-8.09872993,81.89382142,Netherlands,Zuid-Holland
Arendal,58.46475606,8.766000553,Norway,Aust-Agder
Namsos,64.48331077,11.50001094,Norway,Nord-Trøndelag
Sandnes,58.84541201,5.690029662000001,Norway,Rogaland
Tromsø,69.63507623,18.99202525,Norway,Troms
Bhimphedi,27.550998100000005,85.13000156,Nepal,Narayani
Ilam,26.90800207,87.92600453,Nepal,Mechi
Jumla,29.25000013,82.21670162,Nepal,Karnali
Nepalganj,28.0503408,81.61666134,Nepal,Banke
Blenheim,-41.52099404,173.9592419,New Zealand,Marlborough
Gisborne,-38.64478717,178.01522169999996,New Zealand,Gisborne
Palmerston North,-40.35269326,175.6072033,New Zealand,Manawatu-Wanganui
Queenstown,-45.02997882,168.66251090000003,New Zealand,Otago
Tauranga,-176.1536299,37.69642129,New Zealand,Bay of Plenty
Ibri,23.22538983,56.51695308,Oman,Al Dhahira
Mirbat,16.99243695,54.69179317,Oman,Dhofar
Muscat,23.61332481,58.59331213,Oman,Muscat
Suhar,24.36197335,56.73441896,Oman,Al Batnah
Panama City,8.96801719,-79.53303715,Panama,Panama
Chulucanas,-5.089574362,-80.17000086,Peru,Piura
Contamana,17.96718108,-174.14889945,Peru,Loreto
Desaguadero,-16.56458453,-69.04499516,Peru,Callao
Huanuco,-9.920028871,-76.24000818,Peru,Huánuco
Pativilca,-10.69961953,-77.79999048,Peru,Lima
Piura,-5.210032126000001,-80.62997278,Peru,Piura
Pucallpa,-8.368909079,-74.53499597,Peru,Ucayali
Putina,-15.47002602,-69.42998458,Peru,Callao
Salaverry,-8.220029278,-78.98999536,Peru,La Libertad
Tumbes,-3.5700288710000003,-80.45998316,Peru,Tumbes
Urubamba,-13.30421507,-72.11661646,Peru,Cusco
Abau,10.04260537,-148.56502969999997,Papua New Guinea,Central
Lae,-6.732988262,146.9900354,Papua New Guinea,Morobe
Mendi,-6.144393697999999,143.64522659999997,Papua New Guinea,Southern Highlands
Port Moresby,-9.464707826,147.19250359999995,Papua New Guinea,Central
Rabaul,-4.205490385,152.14343069999995,Papua New Guinea,East New Britain
Wabag,-5.490000005,143.71800369999997,Papua New Guinea,Enga
Baguio City,16.42999066,120.5699426,Philippines,Benguet
Cadiz,10.95874839,123.3085868,Philippines,Negros Occidental
General Santos,125.1747261,6.110827249,Philippines,South Cotabato
Manila,14.60415895,120.9822172,Philippines,Metropolitan Manila
Ozamis,8.146206888,123.8444197,Philippines,Misamis Occidental
Surigao,9.784298115,125.4888155,Philippines,Dinagat Islands
Abbottabad,34.1495034,73.19950069,Pakistan,N.W.F.P.
Faisalabad,31.40998069,73.10999711,Pakistan,Punjab
Quetta,30.22000165,67.02499385,Pakistan,Baluchistan
Rawalpindi,33.59997622,73.04002722,Pakistan,Punjab
Sheikhu Pura,31.71998761,73.98999508,Pakistan,Punjab
Wroclaw,51.11043194,17.03000932,Poland,Lower Silesian
Ramallah,31.90294475,35.20620938,Palestine,
Aveiro,40.64100311,-8.650997534,Portugal,Aveiro
Castelo Branco,0.0,0.0,Portugal,Castelo Branco
Lisbon,38.72272288,-9.144866305,Portugal,Lisboa
Santarem,39.23100008,-8.682002552,Portugal,Santarém
Fuerte Olimpo,-21.06958087,-57.89999068,Paraguay,Alto Paraguay
Horqueta,-23.33962319,57.05001673,Paraguay,Concepción
Nacunday,-26.02002806,-54.76994918,Paraguay,Alto Paraná
Paraguari,-25.62000079,-57.16001001,Paraguay,Paraguarí
Pilar,-26.86948525,-58.29999211,Paraguay,Ñeembucú
Doha,25.28655601,51.53296789,Qatar,Ad Dawhah
Galati,45.45589337,28.04587439,Romania,Galati
Sibiu,45.79711285,24.13712073,Romania,Sibiu
Belgrade,20.46799068,-44.81864545,Serbia,Grad Beograd
Abaza,52.66901898,90.09536861,Russia,Khakass
Aginskoye,51.10306805,114.5228182,Russia,Aga Buryat
Alekseyevka,50.65348309,38.69307979,Russia,Belgorod
Amderma,69.76301434,61.66769812,Russia,Nenets
Amursk,50.22283754,136.8974214,Russia,Khabarovsk
Artemovsk,54.34873557,93.43552649,Russia,Krasnoyarsk
Artemovskiy,57.36519228,61.86975297,Russia,Sverdlovsk
Arzamas,0.0,0.0,Russia,Nizhegorod
Bagdarin,54.43330406,113.6000321,Russia,Buryat
Balakovo,52.02998822,47.80001745,Russia,Saratov
Barnaul,-53.35499778,83.74500688,Russia,Altay
Borzya,50.38856386,116.51856200000002,Russia,Chita
Cheremkhovo,53.15880821,103.0738529,Russia,Irkutsk
Cherepanovo,14.91037448,-24.12598717,Russia,Novosibirsk
Chusovoy,58.2934302,57.81304968,Russia,Perm'
Evensk,61.94997703,159.2333191,Russia,Maga Buryatdan
Iskitim,54.65093935,83.28653357,Russia,Novosibirsk
Izhevsk,56.85002993,53.23002193,Russia,Udmurt
Karasuk,53.72730064,78.02189368,Russia,Novosibirsk
Kem,64.95359214,34.56837032,Russia,Karelia
Khandyga,62.66600568,135.6000329,Russia,Sakha (Yakutia)
Khorgo,73.48330406,113.6300044,Russia,Sakha (Yakutia)
Kolomna,55.07998293,38.78496049,Russia,Moskovsskaya
Kolpino,59.73000917,30.65000484,Russia,City of St. Petersburg
Kovda,66.690282,32.87023108,Russia,Murmansk
Kovrov,56.36036989,41.33002478,Russia,Vladimir
Kulunda,52.58266766,78.94726355,Russia,Altay
Kumertau,52.7747748,55.7843363,Russia,Bashkortostan
Kursk,51.73998008,36.19002844,Russia,Kursk
Matochkin Shar,73.26999163,56.44969682,Russia,Arkhangel'sk
Mednogorsk,51.41912111,57.57874874,Russia,Orenburg
Natara,68.41061627,123.9255,Russia,Sakha (Yakutia)
Nazran,43.23300312,44.78300151,Russia,Ingush
Nerchinsk,52.00895591,116.548586,Russia,Chita
Nizhneyansk,136.0666194,-71.43332583,Russia,Sakha (Yakutia)
Nogliki,51.83328188,143.16670280000002,Russia,Sakhalin
Norilsk,-23.44686611,87.93781565,Russia,Taymyr
Okha,53.57389915,142.9478531,Russia,Sakhalin
Okhotsk,-59.38300193,143.2170357,Russia,Khabarovsk
Partizansk,43.13487225,133.1349121,Russia,Primor'ye
Penza,44.99998165,53.18002138,Russia,Penza
Perm,57.99995974,56.24999263,Russia,Perm'
Petrozavodsk,61.84998313,34.28001583,Russia,Karelia
Pyatigorsk,44.07995668,43.09002071,Russia,Stavropol'
Rostov,-47.23464785,39.71265579999999,Russia,Rostov
Saratov,51.57998985,46.0299963,Russia,Saratov
Serdobsk,0.0,0.0,Russia,Penza
Sergiyev Posad,56.33000999,38.17001094,Russia,Moskovsskaya
Shakhty,47.72038047,40.2700378,Russia,Rostov
Sharya,58.37975568,45.50935624,Russia,Kostroma
Skovorodino,53.98330568,123.9166634,Russia,Amur
Smolensk,54.78268841,32.04733557,Russia,Smolensk
Stavropol,45.05000083,41.98001094,Russia,Stavropol'
Taganrog,47.22999697,38.91999101,Russia,Rostov
Tavda,-65.25827999,-58.05365155,Russia,Sverdlovsk
Tikhvin,-59.64484641,33.51437781,Russia,Leningrad
Timashevsk,45.62474611,38.94438228,Russia,Krasnodar
Tobolsk,58.19979250000001,68.26481482,Russia,Tyumen'
Trofimovsk,72.59968874,127.0336824,Russia,Sakha (Yakutia)
Tuapse,44.11476076,39.06437496,Russia,Krasnodar
Ust Nera,64.56658734,143.1999825,Russia,Sakha (Yakutia)
Ust Olensk,72.99778302,119.7729295,Russia,Sakha (Yakutia)
Uzhur,55.32916669,89.82070837,Russia,Krasnoyarsk
Verkhnevilyuysk,63.44569969,120.3167281,Russia,Sakha (Yakutia)
Vichuga,-17.73846304,-150.26452065,Russia,Ivanovo
Vitim,59.45149904,112.5578218,Russia,Sakha (Yakutia)
Yelets,52.58000633,38.50001664,Russia,Lipetsk
Yoshkar Ola,56.63539187,47.87494828,Russia,Mariy-El
Zeya,53.75001243,127.2665881,Russia,Amur
Zhilinda,70.13368939,114.0000077,Russia,Sakha (Yakutia)
Ruhengeri,-1.499612611,29.63001542,Rwanda,Northern
Al Wajh,26.23241559,36.4635518,Saudi Arabia,Tabuk
Qal at Bishah,20.00868695,42.59868119,Saudi Arabia,`Asir
Sakakah,29.99999706,40.13330454,Saudi Arabia,Al Jawf
Gizo,-8.09962319,156.8350158,Solomon Islands,Choiseul
Victoria,-4.616631654,-55.44998979,Seychelles,
Ed Dueim,13.99039797,32.29998165,Sudan,White Nile
Tokar,18.43333091,37.73329342,Sudan,Red Sea
Bollnäs,61.35200319,16.36658728,Sweden,Gävleborg
Göteborg,-57.75000083,-12.0000321,Sweden,Västra Götaland
Kristianstad,56.03367149,14.1332869,Sweden,Skåne
Linköping,58.41001223,15.62993974,Sweden,Östergötland
Luleå,65.59663477,22.15837833,Sweden,Norrbotten
Uppsala,59.86005292,17.63999792,Sweden,Uppsala
Östersund,63.18331260000001,14.64999955,Sweden,Jämtland
Maribor,46.54047833,15.65004187,Slovenia,Maribor
Longyearbyen,78.21668439,15.549996300000002,Svalbard and Jan Mayen Islands,Svalbard
Kosice,48.73044802,21.25001013,Slovakia,Košický
Bo,7.970016092000001,-11.74001754,Sierra Leone,Southern
Kedougou,12.56043357,-12.17999068,Senegal,Tambacounda
Bandarbeyla,9.483308735,50.81668087,Somalia,Bari
Kismaayo,-0.35663328200000005,42.51832434,Somalia,Jubbada Hoose
Mogadishu,2.066681334,45.36667761,Somalia,Banaadir
Nieuw Amsterdam,5.909986795,-55.07000838,Suriname,Commewijne
Gogrial,-8.533728454,28.1166711,South Sudan,Warap
Nasir,8.600391051,33.06660152,South Sudan,Upper Nile
Rumbek,6.800009987999999,29.68329382,South Sudan,Lakes
Santo Antonio,1.645002051,7.412004483,Sao Tome and Principe,
Santa Ana,13.9946096,-89.55976363,El Salvador,Santa Ana
Tartus,34.88463448,35.88658405,Syria,Tartus
Golela,-27.29617755,31.90000606,Swaziland,Shiselweni
Biltine,14.53325889,20.91669714,Chad,Wadi Fira
Lai,9.395001123,16.30500349,Chad,Tandjilé
Ndjamena,15.04914831,12.11309654,Chad,Hadjer-Lamis
Bassar,9.261000068,0.7890035740000001,Togo,Kara
Mango,10.35956016,-0.470813353,Togo,Savanes
Chainat,15.17900402,100.1259997,Thailand,Chai Nat
Kalasin,16.42799707,103.5090007,Thailand,Kalasin
Kamphaeng Phet,16.47299704,99.52900267,Thailand,Kamphaeng Phet
Loei,17.49188967,101.7315059,Thailand,Loei
Nan,18.78684938,100.7714611,Thailand,Nan
Pattani,6.864003023,101.2500006,Thailand,Pattani
Sakhon Nakhon,17.16790428,104.1478959,Thailand,Sakon Nakhon
Samut Prakan,13.60690716,100.6114709,Thailand,Samut Prakan
Supham Buri,14.47100105,100.1289966,Thailand,Suphan Buri
Uroteppa,0.0,0.0,Tajikistan,Leninabad
Ben Gardane,33.14039187,11.22002803,Tunisia,Médenine
Dehibat,32.01704958,10.7000081,Tunisia,Tataouine
L'Ariana,36.86667315,10.19999755,Tunisia,Manubah
Mahdia,35.48391304,11.04087662,Tunisia,Mahdia
Nabeul,36.46034426,10.7300321,Tunisia,Nabeul
Antalya,36.88998212,30.69997595,Turkey,Antalya
Denizli,37.77039349,29.08002315,Turkey,Denizli
Giresun,40.91300115,38.39000452,Turkey,Giresun
Karaman,37.18154055,33.21501623,Turkey,Karaman
Nigde,37.97600412,34.69400163,Turkey,Nigde
Polatli,39.58415875,32.14722611,Turkey,Ankara
Sinop,42.02299802,35.1530015,Turkey,Sinop
Funafuti,-8.516651999,179.2166471,Tuvalu,
Puzi,23.46111111,120.2419444,Taiwan,Chiayi
Tainan,23.00000307,120.2000427,Taiwan,Tainan City
Dar es Salaam,-6.800012595,-39.26834184,Tanzania,Dar-Es-Salaam
Iringa,-7.7696174939999985,35.69000728,Tanzania,Iringa
Itigi,-5.6996146460000014,34.48000362,Tanzania,Singida
Lindi,-10.00002399,39.69999508,Tanzania,Lindi
Mbulu,-3.849598369,35.53001705,Tanzania,Arusha
Moshi,-3.339603659,37.33998409,Tanzania,Kilimanjaro
Mpanda,-6.359574362,31.0500321,Tanzania,Rukwa
Oldeani,35.55001583,-3.349628887,Tanzania,Arusha
Same,-4.069584942,37.72001257,Tanzania,Kilimanjaro
Songea,-10.68003416,35.65000972,Tanzania,Ruvuma
Tunduru,-11.08956989,37.3700081,Tanzania,Ruvuma
Uvinza,-5.119598369,30.39002071,Tanzania,Kigoma
Cherkasy,49.43472028,32.07090002,Ukraine,Cherkasy
Dnipropetrovsk,48.47997235,35.00002356,Ukraine,Dnipropetrovs'k
Ivano-Frankivsk,48.93475079,24.70938554,Ukraine,Ivano-Frankivs'k
Korosten,50.95041587,28.65002356,Ukraine,Zhytomyr
Kovel,51.21706626,24.71662024,Ukraine,Volyn
Kryvyy Rih,47.92832644,-33.34498246,Ukraine,Dnipropetrovs'k
Rivne,50.61658612,26.25280554,Ukraine,Rivne
Arua,3.020369892,30.90001542,Uganda,Arua Municipality
Gulu,2.779996967,32.28003454,Uganda,Aswa
Kumi,1.4608333,33.936111100000005,Uganda,Kumi
Lira,2.260390441,32.89002315,Uganda,Lira
Mbale,1.090410175,34.1699967,Uganda,Bungokho
Soroti,1.710398172,33.60000565,Uganda,Soroti
Albuquerque,35.10497479,-106.6413308,United States of America,New Mexico
Alexandria,31.31109784,-92.44501388,United States of America,Louisiana
Anchorage,61.21996991,-149.9002149,United States of America,Alaska
Bay City,43.5944566,-83.88889531,United States of America,Michigan
Beaver Falls,40.75194277,-80.31942326,United States of America,Pennsylvania
Belleville,38.52515362,-90.0002277,United States of America,Illinois
Boston,42.32996014,-71.07001367,United States of America,Massachusetts
Brunswick,31.1496865,-81.49165145,United States of America,Georgia
Burlington,40.80793418,-91.11276961,United States of America,Iowa
Canton,40.79886497,-81.37863509,United States of America,Ohio
Charleston,32.79237693,-79.99210474,United States of America,South Carolina
Charlottesville,38.02918907,-78.47692591,United States of America,Virginia
Chignik,56.295671,-158.4022282,United States of America,Alaska
Clarksburg,39.28327272,-80.33691573,United States of America,West Virginia
Cody,109.0571007,-44.52321128,United States of America,Wyoming
Conway,35.09128054,-92.4513184,United States of America,Arkansas
Craig,40.51728009,-107.5503968,United States of America,Colorado
Des Moines,41.57998008,-93.61998092,United States of America,Iowa
Dillingham,-37.81232252,16.62903511,United States of America,Alaska
Dothan,31.22345461,-85.39058659,United States of America,Alabama
Dover,39.15808657,-75.524703,United States of America,Delaware
Dublin,32.53745709,-82.91828272,United States of America,Georgia
Durham,35.99995892,-78.91999964,United States of America,North Carolina
Elkhart,41.68294537,-85.96879419,United States of America,Indiana
Ely,39.24702171,-114.887675,United States of America,Nevada
Everett,47.9604175,-122.19996770000002,United States of America,Washington
Fayetteville,36.06297833,-94.15720911,United States of America,Arkansas
Fort Collins,40.56068829,-105.0588693,United States of America,Colorado
Fort Lauderdale,26.13606488,-80.14178552,United States of America,Florida
Galesburg,40.94777061,-90.37108362,United States of America,Illinois
Gillette,44.28317425,-105.5052503,United States of America,Wyoming
Goodland,39.34848838,-101.7110374,United States of America,Kansas
Hampton,37.03002525,-76.34994979,United States of America,Virginia
Hobbs,32.71261436,-103.1406143,United States of America,New Mexico
Hoonah,58.11540489,-135.438617,United States of America,Alaska
Hughes,66.04918418,-154.2549878,United States of America,Alaska
Hydaburg,-55.21397992,132.8006385,United States of America,Alaska
Iowa City,41.66108624,-91.52997929,United States of America,Iowa
Ithaca,42.44057355,-76.4969434,United States of America,New York
Jackson,32.29881533,-90.18499679,United States of America,Mississippi
Joplin,37.08459556,-94.51307886,United States of America,Missouri
Juneau,58.31412661,-134.419997,United States of America,Alaska
Kennewick,46.21137697,-119.1360979,United States of America,Washington
King Salmon,58.68870323,-156.6613784,United States of America,Alaska
Kingsville,27.51595481,-97.8558464,United States of America,Texas
Klamath Falls,42.22500531,-121.78053590000002,United States of America,Oregon
Lamar,38.08649823,-102.6194058,United States of America,Colorado
Laredo,27.50613629,-99.50721847,United States of America,Texas
Las Cruces,32.31261293,-106.7778083,United States of America,New Mexico
Lima,40.74287355,-84.10526453,United States of America,Ohio
Long Beach,33.78696739,-118.1580439,United States of America,California
Los Alamos,35.89110252,-106.2977084,United States of America,New Mexico
Lowell,42.63368837,-71.31669112,United States of America,Massachusetts
Madison,43.07301556,-89.40111699,United States of America,Wisconsin
Mansfield,40.75832481,-82.51554244,United States of America,Ohio
Marietta,33.95561342,-84.54324813,United States of America,Georgia
Marinette,45.10038535,-87.63047571,United States of America,Wisconsin
Mason City,43.15401837,-93.20083338,United States of America,Iowa
Meridian,32.36418601,-88.70361434,United States of America,Mississippi
Metairie,29.98386619,-90.15277653,United States of America,Louisiana
Miami,25.7876107,-80.22410608,United States of America,Florida
Mobridge,45.54012596,-100.4347071,United States of America,South Dakota
Montpelier,44.25997154,-72.57581323,United States of America,Vermont
Nacogdoches,31.60374147,-94.65526656,United States of America,Texas
New Bedford,41.6561253,-70.94469833,United States of America,Massachusetts
New Braunfels,29.6978113,-98.12632084,United States of America,Texas
Norman,35.22791302,-97.34414636,United States of America,Oklahoma
Paso Robles,35.6265967,-120.68998229999998,United States of America,California
Pensacola,30.42112632,-87.21693506,United States of America,Florida
Peoria,-89.67004114,40.69998212,United States of America,Illinois
Pierre,44.36833701,-100.350552,United States of America,South Dakota
Pilot Point,57.56455996,-157.56912659999998,United States of America,Alaska
Ponca City,-20.32603865,75.59762197,United States of America,Oklahoma
Poughkeepsie,41.70023114,-73.92141585,United States of America,New York
Richmond,-84.89028121,39.82889833,United States of America,Indiana
Rochester,44.02205324,-92.46968937,United States of America,Minnesota
Sacramento,38.57502138,-121.4700381,United States of America,California
Sanford,28.78995974,-81.27998478,United States of America,Florida
Santa Cruz,-29.84266838,-0.83929129,United States of America,California
Sault Ste. Marie,46.49526145,-84.34527572,United States of America,Michigan
Seattle,47.57000205,-122.339985,United States of America,Washington
Sheboygan,43.75082949,-87.71442407,United States of America,Wisconsin
Sitka,57.06039769,-135.32754939999998,United States of America,Alaska
Spokane,47.66999595,-117.4199494,United States of America,Washington
